energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.533,131.036,0.797,hip-hop,-9.74,0.103,0.329,"XXXTENTACION, Trippie Redd",4,0.0412,84,https://api.spotify.com/v1/tracks/7AQim7LbvFVZJE3O8TYgf2,spotify:track:7AQim7LbvFVZJE3O8TYgf2,17,Chill Hop,https://api.spotify.com/v1/audio-analysis/7AQim7LbvFVZJE3O8TYgf2,7AQim7LbvFVZJE3O8TYgf2,Fuck Love,2017-08-25,0.000152,5VdyJkLe3yvOs0l4xXbWp0,0,0,146520,0.0172,7AQim7LbvFVZJE3O8TYgf2,chill,audio_features,37i9dQZF1EIf4OaZ1XTJYw
0.731,174.516,0.552,hip-hop,-6.873,0.258,0.632,Kendrick Lamar,4,0.615,72,https://api.spotify.com/v1/tracks/0y9uTzK9cNKSAEHnpeRG8C,spotify:track:0y9uTzK9cNKSAEHnpeRG8C,DAMN.,Chill Hop,https://api.spotify.com/v1/audio-analysis/0y9uTzK9cNKSAEHnpeRG8C,0y9uTzK9cNKSAEHnpeRG8C,DUCKWORTH.,2017-04-14,0,4eLPsYPBmXABThSJ821sqY,1,7,248613,0.0536,0y9uTzK9cNKSAEHnpeRG8C,chill,audio_features,37i9dQZF1EIf4OaZ1XTJYw
0.559,78.558,0.558,hip-hop,-9.222,0.109,0.62,"Tyler, The Creator, Kali Uchis",4,0.0959,90,https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB,spotify:track:7KA4W4McWYRpgf0fWsJZWB,Flower Boy,Chill Hop,https://api.spotify.com/v1/audio-analysis/7KA4W4McWYRpgf0fWsJZWB,7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),2017-07-21,7.49e-06,2nkto6YNI4rUYTLqEwWJ3o,1,6,180387,0.371,7KA4W4McWYRpgf0fWsJZWB,chill,audio_features,37i9dQZF1EIf4OaZ1XTJYw
0.631,84.166,0.48,hip-hop,-5.488,0.149,0.515,Kanye West,4,0.116,70,https://api.spotify.com/v1/tracks/6MXXY2eiWkpDCezVCc0cMH,spotify:track:6MXXY2eiWkpDCezVCc0cMH,Graduation,Chill Hop,https://api.spotify.com/v1/audio-analysis/6MXXY2eiWkpDCezVCc0cMH,6MXXY2eiWkpDCezVCc0cMH,Good Morning,2007-09-11,0.000105,4SZko61aMnmgvNhfhgTuD3,1,7,195093,0.0791,6MXXY2eiWkpDCezVCc0cMH,chill,audio_features,37i9dQZF1EIf4OaZ1XTJYw
0.283,138.97,0.898,hip-hop,-12.335,0.11,0.469,J. Cole,4,0.356,68,https://api.spotify.com/v1/tracks/0utlOiJy2weVl9WTkcEWHy,spotify:track:0utlOiJy2weVl9WTkcEWHy,4 Your Eyez Only,Chill Hop,https://api.spotify.com/v1/audio-analysis/0utlOiJy2weVl9WTkcEWHy,0utlOiJy2weVl9WTkcEWHy,Neighbors,2016-12-09,0.000383,3CCnGldVQ90c26aFATC1PW,0,6,216520,0.319,0utlOiJy2weVl9WTkcEWHy,chill,audio_features,37i9dQZF1EIf4OaZ1XTJYw
0.283,97.04,0.766,hip-hop,-10.33,0.115,0.144,Drake,4,0.0846,77,https://api.spotify.com/v1/tracks/6n3HGiq4v35D6eFOSwqYuo,spotify:track:6n3HGiq4v35D6eFOSwqYuo,More Life,Chill Hop,https://api.spotify.com/v1/audio-analysis/6n3HGiq4v35D6eFOSwqYuo,6n3HGiq4v35D6eFOSwqYuo,Teenage Fever,2017-03-18,0.0172,1lXY618HWkwYKJWBRYR4MK,0,8,219692,0.111,6n3HGiq4v35D6eFOSwqYuo,chill,audio_features,37i9dQZF1EIf4OaZ1XTJYw
0.648,93.2,0.737,ambient,-5.493,0.105,0.746,"Wizkid, Brent Faiyaz",4,0.138,77,https://api.spotify.com/v1/tracks/2nYeyMeqYDiFSYYtl2BWD6,spotify:track:2nYeyMeqYDiFSYYtl2BWD6,Piece of My Heart (feat. Brent Faiyaz),Meditative Vibes,https://api.spotify.com/v1/audio-analysis/2nYeyMeqYDiFSYYtl2BWD6,2nYeyMeqYDiFSYYtl2BWD6,Piece of My Heart (feat. Brent Faiyaz),2024-10-18,6.92e-06,2aM3higgzzkjpJf4EDJ8Gq,1,1,259354,0.252,2nYeyMeqYDiFSYYtl2BWD6,meditative,audio_features,3kEpLybbAlVUVimW5Evijb
0.634,101.837,0.502,ambient,-3.367,0.188,0.645,"Asake, Wizkid",3,0.144,72,https://api.spotify.com/v1/tracks/13VXuHw3O8Yt7VwRIDqSo4,spotify:track:13VXuHw3O8Yt7VwRIDqSo4,Lungu Boy,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/13VXuHw3O8Yt7VwRIDqSo4,13VXuHw3O8Yt7VwRIDqSo4,MMS,2024-08-08,0.0341,3kS42vslfpYnxWkGN4JvlW,0,8,219628,0.677,13VXuHw3O8Yt7VwRIDqSo4,meditative,audio_features,3kEpLybbAlVUVimW5Evijb
0.385,106.312,0.619,ambient,-11.272,0.179,0.294,Fido,5,0.118,71,https://api.spotify.com/v1/tracks/1136eJrkWsDvReASbjLTaU,spotify:track:1136eJrkWsDvReASbjLTaU,Awolowo,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/1136eJrkWsDvReASbjLTaU,1136eJrkWsDvReASbjLTaU,Awolowo,2024-08-07,0.00369,5BRKHZh6Y0voiEQ4YsGdCr,0,0,135577,0.129,1136eJrkWsDvReASbjLTaU,meditative,audio_features,3kEpLybbAlVUVimW5Evijb
0.651,67.813,0.49,ambient,-6.259,0.108,0.567,"Ayo Maff, Fireboy DML",5,0.138,68,https://api.spotify.com/v1/tracks/5Wxkvvb6pLky16pwq4gBI3,spotify:track:5Wxkvvb6pLky16pwq4gBI3,Dealer,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/5Wxkvvb6pLky16pwq4gBI3,5Wxkvvb6pLky16pwq4gBI3,Dealer,2024-04-16,7.59e-06,3RShBBcnQmqfmBJgmfz3or,1,11,180594,0.714,5Wxkvvb6pLky16pwq4gBI3,meditative,audio_features,3kEpLybbAlVUVimW5Evijb
0.415,113.976,0.823,ambient,-10.845,0.128,0.488,Omah Lay,4,0.0637,70,https://api.spotify.com/v1/tracks/0zVk3uuV9UhxAt48F3OL12,spotify:track:0zVk3uuV9UhxAt48F3OL12,Holy Ghost,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/0zVk3uuV9UhxAt48F3OL12,0zVk3uuV9UhxAt48F3OL12,Holy Ghost,2023-11-09,0.0316,5y1s96lknw32i5O1OObkhg,0,5,186154,0.471,0zVk3uuV9UhxAt48F3OL12,meditative,audio_features,3kEpLybbAlVUVimW5Evijb
0.801,104.986,0.778,ambient,-7.326,0.0912,0.914,Asake,4,0.106,70,https://api.spotify.com/v1/tracks/5ZtK8XAVnoaGdBXZWCEVCY,spotify:track:5ZtK8XAVnoaGdBXZWCEVCY,Work Of Art,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/5ZtK8XAVnoaGdBXZWCEVCY,5ZtK8XAVnoaGdBXZWCEVCY,Lonely At The Top,2023-06-15,0.000155,2O9VJaLSnwjZ2HPpMaVoPU,0,6,157714,0.692,5ZtK8XAVnoaGdBXZWCEVCY,meditative,audio_features,3kEpLybbAlVUVimW5Evijb
0.681,139.057,0.918,ambient,-4.705,0.0615,0.706,"Dave, Central Cee",4,0.201,79,https://api.spotify.com/v1/tracks/2FDTHlrBguDzQkp7PVj16Q,spotify:track:2FDTHlrBguDzQkp7PVj16Q,Sprinter,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/2FDTHlrBguDzQkp7PVj16Q,2FDTHlrBguDzQkp7PVj16Q,Sprinter,2023-06-01,0,5l0QlaI3wdZpE7ggoO5Rwg,1,1,229133,0.263,2FDTHlrBguDzQkp7PVj16Q,meditative,audio_features,3kEpLybbAlVUVimW5Evijb
0.756,105.024,0.719,ambient,-5.392,0.109,0.647,"Victony, Rema, Tempoe, Don Toliver",4,0.0761,72,https://api.spotify.com/v1/tracks/25Kyv5SeEenT0EETpP2hYn,spotify:track:25Kyv5SeEenT0EETpP2hYn,"Soweto (with Don Toliver, Rema and Tempoe)",Meditative Vibes,https://api.spotify.com/v1/audio-analysis/25Kyv5SeEenT0EETpP2hYn,25Kyv5SeEenT0EETpP2hYn,"Soweto (with Don Toliver, Rema & Tempoe)",2023-03-22,0,6VZ6icUuxAtSKVxPWlQvug,0,5,219500,0.0541,25Kyv5SeEenT0EETpP2hYn,meditative,audio_features,3kEpLybbAlVUVimW5Evijb
0.503,99.97,0.792,ambient,-8.044,0.0959,0.381,Ayra Starr,4,0.0626,68,https://api.spotify.com/v1/tracks/1rrqJ9QkOBYJlsZgqqwxgB,spotify:track:1rrqJ9QkOBYJlsZgqqwxgB,Rush,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/1rrqJ9QkOBYJlsZgqqwxgB,1rrqJ9QkOBYJlsZgqqwxgB,Rush,2022-09-16,0.00057,6CvEsGBD3JdbDKpmJaXn2E,1,1,185093,0.0369,1rrqJ9QkOBYJlsZgqqwxgB,meditative,audio_features,3kEpLybbAlVUVimW5Evijb
0.463,125.15,0.562,ambient,-7.478,0.157,0.416,Tems,5,0.0787,72,https://api.spotify.com/v1/tracks/2mzM4Y0Rnx2BDZqRnhQ5Q6,spotify:track:2mzM4Y0Rnx2BDZqRnhQ5Q6,For Broken Ears,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/2mzM4Y0Rnx2BDZqRnhQ5Q6,2mzM4Y0Rnx2BDZqRnhQ5Q6,Free Mind,2020-09-25,0.000145,2sU8ByeYc5BOBFNDr58CGV,1,6,247579,0.442,2mzM4Y0Rnx2BDZqRnhQ5Q6,meditative,audio_features,3kEpLybbAlVUVimW5Evijb
0.707,104.027,0.849,ambient,-6.002,0.618,0.602,"Wizkid, Tems",4,0.113,70,https://api.spotify.com/v1/tracks/5FG7Tl93LdH117jEKYl3Cm,spotify:track:5FG7Tl93LdH117jEKYl3Cm,Made In Lagos,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/5FG7Tl93LdH117jEKYl3Cm,5FG7Tl93LdH117jEKYl3Cm,Essence (feat. Tems),2020-10-29,8.58e-06,6HpMdN52TfJAwVbmkrFeBN,1,0,248040,0.0266,5FG7Tl93LdH117jEKYl3Cm,meditative,audio_features,3kEpLybbAlVUVimW5Evijb
0.501,103.993,0.637,ambient,-6.148,0.099,0.431,"Rotimi, Wale",4,0.187,68,https://api.spotify.com/v1/tracks/6XM53PbvlzhuNtJZtpl7RP,spotify:track:6XM53PbvlzhuNtJZtpl7RP,The Beauty of Becoming,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/6XM53PbvlzhuNtJZtpl7RP,6XM53PbvlzhuNtJZtpl7RP,In My Bed,2019-12-13,5.91e-05,1AUSfQC9x3SsqNQhFq05l7,0,0,185461,0.229,6XM53PbvlzhuNtJZtpl7RP,meditative,audio_features,3kEpLybbAlVUVimW5Evijb
0.496,109.979,0.812,ambient,-5.969,0.0955,0.55,"Dave, Burna Boy",4,0.297,73,https://api.spotify.com/v1/tracks/3z4CGd63tpUn9a6oQSG0CI,spotify:track:3z4CGd63tpUn9a6oQSG0CI,PSYCHODRAMA,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/3z4CGd63tpUn9a6oQSG0CI,3z4CGd63tpUn9a6oQSG0CI,Location (feat. Burna Boy),2019-03-08,0,4GrFuXwRmEBJec22p58fsD,0,9,241293,0.271,3z4CGd63tpUn9a6oQSG0CI,meditative,audio_features,3kEpLybbAlVUVimW5Evijb
0.581,102.964,0.609,ambient,-10.854,0.283,0.528,Tems,3,0.277,72,https://api.spotify.com/v1/tracks/2QdSb68BzZGMgCbsrFmSLc,spotify:track:2QdSb68BzZGMgCbsrFmSLc,For Broken Ears,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/2QdSb68BzZGMgCbsrFmSLc,2QdSb68BzZGMgCbsrFmSLc,Higher,2020-09-25,0,2sU8ByeYc5BOBFNDr58CGV,1,2,196204,0.509,2QdSb68BzZGMgCbsrFmSLc,meditative,audio_features,3kEpLybbAlVUVimW5Evijb
0.642,83.389,0.463,ambient,-4.474,0.0686,0.339,"Future, Drake, Tems",4,0.34,82,https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK,spotify:track:59nOXPmaKlBfGMDeOVGrIK,I NEVER LIKED YOU,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/59nOXPmaKlBfGMDeOVGrIK,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),2022-04-29,0,6tE9Dnp2zInFij4jKssysL,1,1,189893,0.314,59nOXPmaKlBfGMDeOVGrIK,meditative,audio_features,3kEpLybbAlVUVimW5Evijb
0.655,92.9,0.649,ambient,-5.534,0.22,0.793,Oxlade,4,0.0652,70,https://api.spotify.com/v1/tracks/2WigMwGJysIh9fRnSJvpjn,spotify:track:2WigMwGJysIh9fRnSJvpjn,KU LO SA - A COLORS SHOW,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/2WigMwGJysIh9fRnSJvpjn,2WigMwGJysIh9fRnSJvpjn,KU LO SA - A COLORS SHOW,2022-06-10,0,36bNKiiUjxUCaAO7QtUVfi,0,10,147581,0.307,2WigMwGJysIh9fRnSJvpjn,meditative,audio_features,3kEpLybbAlVUVimW5Evijb
0.549,123.879,0.613,ambient,-8.187,0.116,0.78,Tems,5,0.231,71,https://api.spotify.com/v1/tracks/2dFqK2ZkYB9Xc47gr3xXWl,spotify:track:2dFqK2ZkYB9Xc47gr3xXWl,If Orange Was A Place,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/2dFqK2ZkYB9Xc47gr3xXWl,2dFqK2ZkYB9Xc47gr3xXWl,Replay,2021-09-14,0,0x2ntwkM3GoLVAPjAOPrWv,1,9,180000,0.097,2dFqK2ZkYB9Xc47gr3xXWl,meditative,audio_features,3kEpLybbAlVUVimW5Evijb
0.529,112.014,0.782,ambient,-8.626,0.413,0.44,Ayo Maff,4,0.0592,69,https://api.spotify.com/v1/tracks/10y7iW3rc8bzGbhAC3mNPA,spotify:track:10y7iW3rc8bzGbhAC3mNPA,MAFFIAN,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/10y7iW3rc8bzGbhAC3mNPA,10y7iW3rc8bzGbhAC3mNPA,Are you there?,2024-08-15,1.42e-06,34MCeC9R3RzTxf3vzEJmWi,1,0,156429,0.509,10y7iW3rc8bzGbhAC3mNPA,meditative,audio_features,3kEpLybbAlVUVimW5Evijb
0.00161,140.997,0.138,ambient,-43.643,0.0951,0.155,Somnum Magnam,1,0.0532,72,https://api.spotify.com/v1/tracks/6KzdWw8Hi1bz1lVw2AXDzb,spotify:track:6KzdWw8Hi1bz1lVw2AXDzb,Touches,Ambient Chill,https://api.spotify.com/v1/audio-analysis/6KzdWw8Hi1bz1lVw2AXDzb,6KzdWw8Hi1bz1lVw2AXDzb,Touches,2024-01-19,0.971,0gr42nFesHmvHP2rihBldP,1,5,144750,0.977,6KzdWw8Hi1bz1lVw2AXDzb,chill,audio_features,37i9dQZF1DX3Ogo9pFvBkY
0.277,159.719,0.329,ambient,-13.111,0.0971,0.121,"Bon Iver, St. Vincent",3,0.0302,75,https://api.spotify.com/v1/tracks/4k7x3QKrc3h3U0Viqk0uop,spotify:track:4k7x3QKrc3h3U0Viqk0uop,The Twilight Saga: New Moon (Original Motion Picture Soundtrack),Dark Academia,https://api.spotify.com/v1/audio-analysis/4k7x3QKrc3h3U0Viqk0uop,4k7x3QKrc3h3U0Viqk0uop,Rosyln,2009-10-16,0.024,2PDlvc7K51qC4Bkali3q0R,0,10,289560,0.971,4k7x3QKrc3h3U0Viqk0uop,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.04,135.965,0.44,ambient,-16.887,0.111,0.249,Tom Rosenthal,4,0.0322,77,https://api.spotify.com/v1/tracks/4IhTXiZLKATmwhMZIb1GQN,spotify:track:4IhTXiZLKATmwhMZIb1GQN,Z-Sides,Dark Academia,https://api.spotify.com/v1/audio-analysis/4IhTXiZLKATmwhMZIb1GQN,4IhTXiZLKATmwhMZIb1GQN,Lights Are On,2018-10-26,0.465,6wOJyevNYXevqTZCn6Xk5T,1,3,193749,0.981,4IhTXiZLKATmwhMZIb1GQN,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.664,129.071,0.575,ambient,-5.303,0.116,0.437,Hozier,4,0.0481,81,https://api.spotify.com/v1/tracks/3dYD57lRAUcMHufyqn9GcI,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Dark Academia,https://api.spotify.com/v1/audio-analysis/3dYD57lRAUcMHufyqn9GcI,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,2014-09-19,0,0Uv83rRhY5QvHKkQoULRKk,0,4,241688,0.637,3dYD57lRAUcMHufyqn9GcI,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.581,130.033,0.613,ambient,-8.588,0.25,0.551,Taylor Swift,4,0.0424,83,https://api.spotify.com/v1/tracks/4R2kfaDFhslZEMJqAFNpdd,spotify:track:4R2kfaDFhslZEMJqAFNpdd,folklore,Dark Academia,https://api.spotify.com/v1/audio-analysis/4R2kfaDFhslZEMJqAFNpdd,4R2kfaDFhslZEMJqAFNpdd,cardigan,2020-07-24,0.000345,2fenSS68JI1h4Fo296JfGr,0,0,239560,0.537,4R2kfaDFhslZEMJqAFNpdd,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.416,113.986,0.324,ambient,-8.92,0.11,0.151,Lana Del Rey,4,0.0368,83,https://api.spotify.com/v1/tracks/2nMeu6UenVvwUktBCpLMK9,spotify:track:2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,Dark Academia,https://api.spotify.com/v1/audio-analysis/2nMeu6UenVvwUktBCpLMK9,2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,2013-01-01,3.69e-05,1D92WOHWUI2AGQCCdplcXL,0,11,236053,0.262,2nMeu6UenVvwUktBCpLMK9,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.363,121.412,0.531,ambient,-7.672,0.112,0.259,Hozier,4,0.0608,77,https://api.spotify.com/v1/tracks/5TgEJ62DOzBpGxZ7WRsrqb,spotify:track:5TgEJ62DOzBpGxZ7WRsrqb,Hozier (Expanded Edition),Dark Academia,https://api.spotify.com/v1/audio-analysis/5TgEJ62DOzBpGxZ7WRsrqb,5TgEJ62DOzBpGxZ7WRsrqb,Work Song,2014-09-19,0,4Pv7m8D82A1Xun7xNCKZjJ,1,10,229720,0.749,5TgEJ62DOzBpGxZ7WRsrqb,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.394,96.192,0.421,ambient,-8.312,0.0984,0.399,Rio Romeo,3,0.0277,78,https://api.spotify.com/v1/tracks/0EF1EE8zusg3Y869e56JFd,spotify:track:0EF1EE8zusg3Y869e56JFd,Good God!,Dark Academia,https://api.spotify.com/v1/audio-analysis/0EF1EE8zusg3Y869e56JFd,0EF1EE8zusg3Y869e56JFd,Nothing's New,2022-09-23,4.74e-06,3fIxJzinc2MADbgfkLrmYY,1,11,211000,0.863,0EF1EE8zusg3Y869e56JFd,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.308,113.95,0.504,ambient,-14.958,0.158,0.121,Mitski,4,0.0321,88,https://api.spotify.com/v1/tracks/3vkCueOmm7xQDoJ17W1Pm3,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,The Land Is Inhospitable and So Are We,Dark Academia,https://api.spotify.com/v1/audio-analysis/3vkCueOmm7xQDoJ17W1Pm3,3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,2023-09-15,0.135,2Cn1d2KgbkAqbZCJ1RzdkA,1,9,137773,0.868,3vkCueOmm7xQDoJ17W1Pm3,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.422,144.678,0.718,ambient,-9.115,0.17,0.455,blackbear,4,0.0621,71,https://api.spotify.com/v1/tracks/3SErMoIKdRELto2OspGs5L,spotify:track:3SErMoIKdRELto2OspGs5L,dead,Dark Academia,https://api.spotify.com/v1/audio-analysis/3SErMoIKdRELto2OspGs5L,3SErMoIKdRELto2OspGs5L,idfc,2015-06-02,0,5cEJ9XTxsUKterwl1nAm2I,0,4,207027,0.0764,3SErMoIKdRELto2OspGs5L,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.449,123.969,0.327,ambient,-5.362,0.22,0.179,Matt Maltese,4,0.034,68,https://api.spotify.com/v1/tracks/3NM41PVVUr0ceootKAtkAj,spotify:track:3NM41PVVUr0ceootKAtkAj,Bad Contestant,Dark Academia,https://api.spotify.com/v1/audio-analysis/3NM41PVVUr0ceootKAtkAj,3NM41PVVUr0ceootKAtkAj,As the World Caves In,2018-06-08,0.00444,7I6d6PkjEJE50fnxhCwQ8M,1,10,218755,0.369,3NM41PVVUr0ceootKAtkAj,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.135,82.987,0.387,ambient,-14.398,0.0948,0.21,Billie Eilish,4,0.051,72,https://api.spotify.com/v1/tracks/5SHpuW2qjkQtFRpE6P9Nks,spotify:track:5SHpuW2qjkQtFRpE6P9Nks,Guitar Songs,Dark Academia,https://api.spotify.com/v1/audio-analysis/5SHpuW2qjkQtFRpE6P9Nks,5SHpuW2qjkQtFRpE6P9Nks,The 30th,2022-07-21,0,1YPWxMpQEC8kcOuefgXbhj,1,7,216448,0.929,5SHpuW2qjkQtFRpE6P9Nks,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.179,140.01,0.539,ambient,-14.33,0.106,0.145,Hozier,3,0.0309,72,https://api.spotify.com/v1/tracks/57V4uc2b2diZ4RPHXWecb9,spotify:track:57V4uc2b2diZ4RPHXWecb9,Hozier (Expanded Edition),Dark Academia,https://api.spotify.com/v1/audio-analysis/57V4uc2b2diZ4RPHXWecb9,57V4uc2b2diZ4RPHXWecb9,Like Real People Do,2014-09-19,0.393,4Pv7m8D82A1Xun7xNCKZjJ,1,7,198027,0.921,57V4uc2b2diZ4RPHXWecb9,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.119,70.499,0.467,ambient,-10.99,0.0973,0.156,Lana Del Rey,4,0.0401,73,https://api.spotify.com/v1/tracks/3lG6OtGDsYAOALxEmubQQm,spotify:track:3lG6OtGDsYAOALxEmubQQm,Norman Fucking Rockwell!,Dark Academia,https://api.spotify.com/v1/audio-analysis/3lG6OtGDsYAOALxEmubQQm,3lG6OtGDsYAOALxEmubQQm,Happiness is a butterfly,2019-08-30,1.4e-06,5XpEKORZ4y6OrCZSKsi46A,1,2,272485,0.969,3lG6OtGDsYAOALxEmubQQm,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.0561,79.764,0.319,ambient,-23.023,0.388,0.082,Billie Eilish,3,0.045,74,https://api.spotify.com/v1/tracks/0tMSssfxAL2oV8Vri0mFHE,spotify:track:0tMSssfxAL2oV8Vri0mFHE,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Dark Academia,https://api.spotify.com/v1/audio-analysis/0tMSssfxAL2oV8Vri0mFHE,0tMSssfxAL2oV8Vri0mFHE,listen before i go,2019-03-29,0.00384,0S0KGZnfBGSIssfF54WSJh,1,0,242652,0.935,0tMSssfxAL2oV8Vri0mFHE,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.343,145.115,0.474,ambient,-8.571,0.305,0.152,Conan Gray,3,0.027,72,https://api.spotify.com/v1/tracks/2JN3ugW1cEahbYw0I5mw5U,spotify:track:2JN3ugW1cEahbYw0I5mw5U,Superache,Dark Academia,https://api.spotify.com/v1/audio-analysis/2JN3ugW1cEahbYw0I5mw5U,2JN3ugW1cEahbYw0I5mw5U,Astronomy,2022-06-24,2.65e-05,5hIOd0FvjlgG4uLjXHkFWI,0,4,243907,0.578,2JN3ugW1cEahbYw0I5mw5U,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.156,94.08,0.671,ambient,-16.288,0.113,0.201,Harry Styles,4,0.0371,69,https://api.spotify.com/v1/tracks/1IF5UcqRO42D12vYwceOY6,spotify:track:1IF5UcqRO42D12vYwceOY6,Harry Styles,Dark Academia,https://api.spotify.com/v1/audio-analysis/1IF5UcqRO42D12vYwceOY6,1IF5UcqRO42D12vYwceOY6,From the Dining Table,2017-05-12,0.0518,1FZKIm3JVDCxTchXDo5jOV,1,8,211960,0.804,1IF5UcqRO42D12vYwceOY6,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.128,159.679,0.599,ambient,-17.261,0.115,0.367,Billie Eilish,4,0.109,70,https://api.spotify.com/v1/tracks/4HOryCnbme0zBnF8LWij3f,spotify:track:4HOryCnbme0zBnF8LWij3f,Happier Than Ever,Dark Academia,https://api.spotify.com/v1/audio-analysis/4HOryCnbme0zBnF8LWij3f,4HOryCnbme0zBnF8LWij3f,Getting Older,2021-07-30,0.121,0JGOiO34nwfUdDrD612dOp,1,10,244221,0.974,4HOryCnbme0zBnF8LWij3f,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.129,137.35,0.483,ambient,-20.149,0.106,0.203,Liana Flores,3,0.0349,81,https://api.spotify.com/v1/tracks/51Grh1RyUDcMBbpuyUIUHI,spotify:track:51Grh1RyUDcMBbpuyUIUHI,recently,Dark Academia,https://api.spotify.com/v1/audio-analysis/51Grh1RyUDcMBbpuyUIUHI,51Grh1RyUDcMBbpuyUIUHI,rises the moon,2019-04-10,0.145,295qW3R6DSM1WfePwUpgux,0,5,161929,0.947,51Grh1RyUDcMBbpuyUIUHI,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.322,148.005,0.516,ambient,-11.762,0.215,0.261,Lizzy McAlpine,3,0.0292,80,https://api.spotify.com/v1/tracks/2L9N0zZnd37dwF0clgxMGI,spotify:track:2L9N0zZnd37dwF0clgxMGI,five seconds flat,Dark Academia,https://api.spotify.com/v1/audio-analysis/2L9N0zZnd37dwF0clgxMGI,2L9N0zZnd37dwF0clgxMGI,ceilings,2022-04-08,0.00194,68L5xVV9wydotfDXEik7eD,1,9,182888,0.473,2L9N0zZnd37dwF0clgxMGI,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.268,102.617,0.371,ambient,-10.506,0.104,0.165,Coldplay,3,0.0281,85,https://api.spotify.com/v1/tracks/7D0RhFcb3CrfPuTJ0obrod,spotify:track:7D0RhFcb3CrfPuTJ0obrod,Parachutes,Dark Academia,https://api.spotify.com/v1/audio-analysis/7D0RhFcb3CrfPuTJ0obrod,7D0RhFcb3CrfPuTJ0obrod,Sparks,2000-07-10,0.0517,6ZG5lRT77aJ3btmArcykra,1,1,227093,0.748,7D0RhFcb3CrfPuTJ0obrod,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.338,133.943,0.408,ambient,-13.626,0.0732,0.1,Chance Peña,3,0.0431,76,https://api.spotify.com/v1/tracks/7CiDwKE62N6ey3LyG6s7xc,spotify:track:7CiDwKE62N6ey3LyG6s7xc,In My Room,Dark Academia,https://api.spotify.com/v1/audio-analysis/7CiDwKE62N6ey3LyG6s7xc,7CiDwKE62N6ey3LyG6s7xc,In My Room,2022-05-06,0.000639,3WmjP2w94BdrRraDmCHosq,1,4,177609,0.521,7CiDwKE62N6ey3LyG6s7xc,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
